congress,chamber,state,district,party,name,ideology
105,House,CA,45,Republican,"ROHRABACHER, Dana",0.627
105,House,CA,18,Democrat,"CONDIT, Gary Adrian",-0.103
105,House,CA,1,Republican,"RIGGS, Frank D.",0.333
105,House,CA,4,Republican,"DOOLITTLE, John Taylor",0.519
105,House,CA,20,Democrat,"DOOLEY, Calvin M.",-0.19
105,House,CA,35,Democrat,"WATERS, Maxine",-0.655
105,House,CA,51,Republican,"CUNNINGHAM, Randall (Duke)",0.411
105,House,CA,6,Democrat,"WOOLSEY, Lynn C.",-0.556
105,House,CA,11,Republican,"POMBO, Richard William",0.461
105,House,CA,14,Democrat,"ESHOO, Anna Georges",-0.382
105,House,CA,17,Democrat,"FARR, Sam",-0.455
105,House,CA,25,Republican,"McKEON, Howard P. (Buck)",0.396
105,House,CA,30,Democrat,"BECERRA, Xavier",-0.512
105,House,CA,33,Democrat,"ROYBAL-ALLARD, Lucille",-0.47
105,House,CA,36,Democrat,"HARMAN, Jane L.",-0.262
105,House,CA,38,Republican,"HORN, John Stephen (Steve)",0.167
105,House,CA,39,Republican,"ROYCE, Edward Randall",0.659
105,House,CA,41,Republican,"KIM, Jay C.",0.39
105,House,CA,43,Republican,"CALVERT, Ken",0.349
105,House,CA,50,Democrat,"FILNER, Bob",-0.652
105,House,CA,16,Democrat,"LOFGREN, Zoe",-0.402
105,House,CA,19,Republican,"RADANOVICH, George P.",0.484
105,House,CA,44,Republican,"BONO, Sonny",0.375
105,House,CA,49,Republican,"BILBRAY, Brian P.",0.392
105,House,CA,37,Democrat,"MILLENDER-McDONALD, Juanita",-0.438
105,House,CA,10,Democrat,"TAUSCHER, Ellen O'Kane",-0.308
105,House,CA,22,Democrat,"CAPPS, Walter Holden",-0.351
105,House,CA,24,Democrat,"SHERMAN, Brad",-0.341
105,House,CA,27,Republican,"ROGAN, James E.",0.475
105,House,CA,46,Democrat,"SANCHEZ, Loretta",-0.367
105,House,CA,22,Democrat,"CAPPS, Lois",-0.389
105,House,CA,44,Republican,"BONO, Mary",0.353
105,House,CA,9,Democrat,"LEE, Barbara",-0.687
105,House,CO,6,Republican,"SCHAEFER, Daniel",0.479
105,House,CO,5,Republican,"HEFLEY, Joel M.",0.591
105,House,CO,2,Democrat,"SKAGGS, David Evans",-0.355
105,House,CO,3,Republican,"McINNIS, Scott",0.391
105,House,CO,1,Democrat,"DeGETTE, Diana",-0.432
105,House,CO,4,Republican,"SCHAFFER, Robert W.",0.638
105,House,CT,2,Democrat,"GEJDENSON, Samuel",-0.416
105,House,CT,1,Democrat,"KENNELLY, Barbara Bailey",-0.346
105,House,CT,6,Republican,"JOHNSON, Nancy Lee",0.122
105,House,CT,4,Republican,"SHAYS, Christopher H.",0.129
105,House,CT,3,Democrat,"DeLAURO, Rosa L.",-0.416
105,House,CT,5,Democrat,"MALONEY, James H.",-0.244
105,House,DE,1,Republican,"CASTLE, Michael Newbold",0.229
105,House,FL,10,Republican,"YOUNG, Charles William (Bill)",0.325
105,House,FL,8,Republican,"McCOLLUM, Ira William, Jr. (Bill)",0.377
105,House,FL,22,Republican,"SHAW, Eugene Clay, Jr.",0.3
105,House,FL,9,Republican,"BILIRAKIS, Michael",0.382
105,House,FL,14,Republican,"GOSS, Porter J.",0.421
105,House,FL,6,Republican,"STEARNS, Clifford Bundy",0.554
105,House,FL,18,Republican,"ROS-LEHTINEN, Ileana",0.244
105,House,FL,3,Democrat,"BROWN, Corrine",-0.429
105,House,FL,4,Republican,"FOWLER, Tillie Kidd",0.329
105,House,FL,5,Democrat,"THURMAN, Karen L.",-0.304
105,House,FL,7,Republican,"MICA, John L.",0.453
105,House,FL,12,Republican,"CANADY, Charles Terrance",0.382
105,House,FL,13,Republican,"MILLER, Daniel",0.453
105,House,FL,17,Democrat,"MEEK, Carrie P.",-0.483
105,House,FL,20,Democrat,"DEUTSCH, Peter R.",-0.324
105,House,FL,21,Republican,"DIAZ-BALART, Lincoln",0.243
105,House,FL,23,Democrat,"HASTINGS, Alcee Lamar",-0.564
105,House,FL,15,Republican,"WELDON, David Joseph",0.471
105,House,FL,16,Republican,"FOLEY, Mark A.",0.311
105,House,FL,2,Democrat,"BOYD, F. Allen, Jr.",-0.181
105,House,FL,11,Democrat,"DAVIS, Jim",-0.278
105,House,FL,19,Democrat,"WEXLER, Robert",-0.392
105,House,FL,1,Republican,"SCARBOROUGH, Charles Joseph",0.672
105,House,GA,6,Republican,"GINGRICH, Newton Leroy",0.377
105,House,GA,5,Democrat,"LEWIS, John R.",-0.59
105,House,GA,1,Republican,"KINGSTON, Jack",0.54
105,House,GA,2,Democrat,"BISHOP, Sanford Dixon, Jr.",-0.282
105,House,GA,3,Republican,"COLLINS, Michael Allen (Mac)",0.536
105,House,GA,11,Republican,"LINDER, John Elmer",0.559
105,House,GA,4,Democrat,"McKINNEY, Cynthia Ann",-0.533
105,House,GA,7,Republican,"BARR, Bob",0.632
105,House,GA,8,Republican,"CHAMBLISS, Saxby",0.423
105,House,GA,10,Republican,"NORWOOD, Charles W., Jr.",0.533
105,House,GA,9,Republican,"DEAL, John Nathan",0.581
105,House,HI,2,Democrat,"MINK, Patsy Takemoto",-0.513
105,House,HI,1,Democrat,"ABERCROMBIE, Neil",-0.432
105,House,ID,2,Republican,"CRAPO, Michael Dean",0.509
105,House,ID,1,Republican,"CHENOWETH-HAGE, Helen P.",0.797
105,House,IL,9,Democrat,"YATES, Sidney Richard",-0.494
105,House,IL,8,Republican,"CRANE, Philip Miller",0.739
105,House,IL,6,Republican,"HYDE, Henry John",0.312
105,House,IL,10,Republican,"PORTER, John Edward",0.217
105,House,IL,17,Democrat,"EVANS, Lane Allen",-0.454
105,House,IL,3,Democrat,"LIPINSKI, William Oliver",-0.176
105,House,IL,13,Republican,"FAWELL, Harris W.",0.332
105,House,IL,14,Republican,"HASTERT, John Dennis",0.443
105,House,IL,12,Democrat,"COSTELLO, Jerry Francis",-0.317
105,House,IL,19,Democrat,"POSHARD, Glenn",-0.211
105,House,IL,15,Republican,"EWING, Thomas W.",0.361
105,House,IL,1,Democrat,"RUSH, Bobby L.",-0.478
105,House,IL,4,Democrat,"GUTIÉRREZ, Luis V.",-0.487
105,House,IL,16,Republican,"MANZULLO, Donald A.",0.51
105,House,IL,11,Republican,"WELLER, Gerald C. (Jerry)",0.288
105,House,IL,18,Republican,"LaHOOD, Ray H.",0.246
105,House,IL,2,Democrat,"JACKSON, Jesse L., Jr.",-0.538
105,House,IL,5,Democrat,"BLAGOJEVICH, Rod R.",-0.317
105,House,IL,7,Democrat,"DAVIS, Danny K.",-0.486
105,House,IL,20,Republican,"SHIMKUS, John M.",0.371
105,House,IN,9,Democrat,"HAMILTON, Lee Herbert",-0.171
105,House,IN,6,Republican,"BURTON, Danny Lee",0.585
105,House,IN,1,Democrat,"VISCLOSKY, Peter",-0.402
105,House,IN,3,Democrat,"ROEMER, Timothy John",-0.165
105,House,IN,5,Republican,"BUYER, Stephen Earle",0.435
105,House,IN,2,Republican,"McINTOSH, David Martin",0.576
105,House,IN,4,Republican,"SOUDER, Mark Edward",0.435
105,House,IN,8,Republican,"HOSTETTLER, John Nathan",0.705
105,House,IN,7,Republican,"PEASE, Edward Allan",0.413
105,House,IN,10,Democrat,"CARSON, Julia May",-0.464
105,House,IA,1,Republican,"LEACH, James Albert Smith",0.141
105,House,IA,2,Republican,"NUSSLE, James Allen",0.417
105,House,IA,4,Republican,"GANSKE, Greg",0.239
105,House,IA,5,Republican,"LATHAM, Thomas",0.302
105,House,IA,3,Democrat,"BOSWELL, Leonard L.",-0.238
105,House,KS,4,Republican,"TIAHRT, Todd",0.449
105,House,KS,1,Republican,"MORAN, Jerry",0.414
105,House,KS,2,Republican,"RYUN, Jim",0.547
105,House,KS,3,Republican,"SNOWBARGER, Vincent K.",0.522
105,House,KY,5,Republican,"ROGERS, Harold Dallas (Hal)",0.333
105,House,KY,4,Republican,"BUNNING, James Paul David",0.521
105,House,KY,2,Republican,"LEWIS, Ron",0.418
105,House,KY,6,Democrat,"BAESLER, Henry Scott (Scotty)",-0.155
105,House,KY,1,Republican,"WHITFIELD, Wayne Edward (Ed)",0.303
105,House,KY,3,Republican,"NORTHUP, Anne Meagher",0.335
105,House,LA,1,Republican,"LIVINGSTON, Robert Linlithgow, Jr.",0.326
105,House,LA,6,Republican,"BAKER, Richard Hugh",0.423
105,House,LA,4,Republican,"McCRERY, James O., III",0.362
105,House,LA,2,Democrat,"JEFFERSON, William Jennings",-0.424
105,House,LA,5,Republican,"COOKSEY, John",0.334
105,House,LA,7,Democrat,"JOHN, Christopher",-0.12
105,House,LA,3,Republican,"TAUZIN, Wilbert Joseph (Billy)",0.341
105,House,ME,2,Democrat,"BALDACCI, John Elias",-0.333
105,House,ME,1,Democrat,"ALLEN, Thomas H.",-0.4
105,House,MD,5,Democrat,"HOYER, Steny Hamilton",-0.38
105,House,MD,3,Democrat,"CARDIN, Benjamin Louis",-0.326
105,House,MD,8,Republican,"MORELLA, Constance A.",-0.018
105,House,MD,1,Republican,"GILCHREST, Wayne Thomas",0.204
105,House,MD,4,Democrat,"WYNN, Albert Russell",-0.38
105,House,MD,6,Republican,"BARTLETT, Roscoe Gardner",0.493
105,House,MD,2,Republican,"EHRLICH, Robert L., Jr.",0.36
105,House,MD,7,Democrat,"CUMMINGS, Elijah Eugene",-0.438
105,House,MA,9,Democrat,"MOAKLEY, John Joseph",-0.418
105,House,MA,7,Democrat,"MARKEY, Edward John",-0.504
105,House,MA,4,Democrat,"FRANK, Barney",-0.499
105,House,MA,8,Democrat,"KENNEDY, Joseph Patrick, II",-0.413
105,House,MA,2,Democrat,"NEAL, Richard Edmund",-0.417
105,House,MA,1,Democrat,"OLVER, John Walter",-0.577
105,House,MA,5,Democrat,"MEEHAN, Martin Thomas",-0.39
105,House,MA,3,Democrat,"McGOVERN, James P.",-0.539
105,House,MA,6,Democrat,"TIERNEY, John F.",-0.488
105,House,MA,10,Democrat,"DELAHUNT, Bill",-0.495
105,House,MI,16,Democrat,"DINGELL, John David, Jr.",-0.448
105,House,MI,14,Democrat,"CONYERS, John, Jr.",-0.658
105,House,MI,10,Democrat,"BONIOR, David Edward",-0.547
105,House,MI,9,Democrat,"KILDEE, Dale Edward",-0.385
105,House,MI,12,Democrat,"LEVIN, Sander Martin",-0.378
105,House,MI,6,Republican,"UPTON, Frederick Stephen",0.339
105,House,MI,4,Republican,"CAMP, David Lee",0.385
105,House,MI,1,Democrat,"STUPAK, Bart T.",-0.396
105,House,MI,2,Republican,"HOEKSTRA, Peter",0.516
105,House,MI,3,Republican,"EHLERS, Vernon James",0.316
105,House,MI,5,Democrat,"BARCIA, James A.",-0.184
105,House,MI,7,Republican,"SMITH, Nick H.",0.505
105,House,MI,11,Republican,"KNOLLENBERG, Joseph",0.366
105,House,MI,13,Democrat,"RIVERS, Lynn Nancy",-0.383
105,House,MI,8,Democrat,"STABENOW, Deborah Ann",-0.329
105,House,MI,15,Democrat,"KILPATRICK, Carolyn Cheeks",-0.491
105,House,MN,8,Democrat,"OBERSTAR, James Louis",-0.553
105,House,MN,4,Democrat,"VENTO, Bruce Frank",-0.472
105,House,MN,5,Democrat,"SABO, Martin Olav",-0.516
105,House,MN,3,Republican,"RAMSTAD, James (Jim)",0.316
105,House,MN,7,Democrat,"PETERSON, Collin Clark",-0.148
105,House,MN,2,Democrat,"MINGE, David R.",-0.213
105,House,MN,1,Republican,"GUTKNECHT, Gilbert W.",0.552
105,House,MN,6,Democrat,"LUTHER, William Paul",-0.306
105,House,MS,5,Democrat,"TAYLOR, Gary Eugene (Gene)",-0.045
105,House,MS,2,Democrat,"THOMPSON, Bennie",-0.515
105,House,MS,1,Republican,"WICKER, Roger F.",0.377
105,House,MS,3,Republican,"PICKERING, Charles W. (Chip), Jr.",0.342
105,House,MS,4,Republican,"PARKER, Michael (Mike)",0.341
105,House,MO,1,Democrat,"CLAY, William Lacy, Sr.",-0.49
105,House,MO,3,Democrat,"GEPHARDT, Richard Andrew",-0.416
105,House,MO,4,Democrat,"SKELTON, Isaac Newton, IV (Ike)",-0.172
105,House,MO,2,Republican,"TALENT, James Matthes",0.364
105,House,MO,6,Democrat,"DANNER, Patsy Ann (Pat)",-0.186
105,House,MO,5,Democrat,"McCARTHY, Karen",-0.344
105,House,MO,7,Republican,"BLUNT, Roy",0.43
105,House,MO,8,Republican,"EMERSON, Jo Ann",0.269
105,House,MO,9,Republican,"HULSHOF, Kenny",0.363
105,House,MT,1,Republican,"HILL, Rick",0.424
105,House,NE,1,Republican,"BEREUTER, Douglas Kent",0.231
105,House,NE,3,Republican,"BARRETT, William E.",0.379
105,House,NE,2,Republican,"CHRISTENSEN, Jon Lynn",0.521
105,House,NV,1,Republican,"ENSIGN, John Eric",0.508
105,House,NV,2,Republican,"GIBBONS, James A.",0.484
105,House,NH,2,Republican,"BASS, Charles Foster",0.331
105,House,NH,1,Republican,"SUNUNU, John E.",0.473
105,House,NJ,5,Republican,"ROUKEMA, Margaret Scafati",0.162
105,House,NJ,4,Republican,"SMITH, Christopher Henry",0.161
105,House,NJ,3,Republican,"SAXTON, Hugh James",0.238
105,House,NJ,6,Democrat,"PALLONE, Frank, Jr.",-0.403
105,House,NJ,10,Democrat,"PAYNE, Donald Milford",-0.592
105,House,NJ,1,Democrat,"ANDREWS, Robert Ernest",-0.297
105,House,NJ,7,Republican,"FRANKS, Robert Douglas",0.259
105,House,NJ,13,Democrat,"MENENDEZ, Robert",-0.363
105,House,NJ,2,Republican,"LoBIONDO, Frank A.",0.211
105,House,NJ,11,Republican,"FRELINGHUYSEN, Rodney P.",0.291
105,House,NJ,8,Democrat,"PASCRELL, William J., Jr.",-0.366
105,House,NJ,9,Democrat,"ROTHMAN, Steven",-0.352
105,House,NJ,12,Republican,"PAPPAS, Michael James",0.361
105,House,NM,2,Republican,"SKEEN, Joseph Richard",0.301
105,House,NM,3,Democrat,"RICHARDSON, Bill",-0.321
105,House,NM,1,Republican,"SCHIFF, Steven Harvey",0.196
105,House,NM,3,Republican,"REDMOND, William Thomas",0.3
105,House,NM,1,Republican,"WILSON, Heather",0.247
105,House,NY,15,Democrat,"RANGEL, Charles B.",-0.514
105,House,NY,20,Republican,"GILMAN, Benjamin Arthur",0.043
105,House,NY,29,Democrat,"LaFALCE, John Joseph",-0.357
105,House,NY,22,Republican,"SOLOMON, Gerald Brooks Hunt",0.492
105,House,NY,9,Democrat,"SCHUMER, Charles Ellis (Chuck)",-0.351
105,House,NY,5,Democrat,"ACKERMAN, Gary Leonard",-0.429
105,House,NY,23,Republican,"BOEHLERT, Sherwood Louis",0.103
105,House,NY,11,Democrat,"OWENS, Major Robert Odell",-0.569
105,House,NY,10,Democrat,"TOWNS, Edolphus",-0.519
105,House,NY,7,Democrat,"MANTON, Thomas J.",-0.361
105,House,NY,6,Democrat,"FLAKE, Floyd Harold",-0.455
105,House,NY,31,Republican,"HOUGHTON, Amory, Jr.",0.154
105,House,NY,28,Democrat,"SLAUGHTER, Louise McIntosh",-0.465
105,House,NY,17,Democrat,"ENGEL, Eliot Lance",-0.407
105,House,NY,18,Democrat,"LOWEY, Nita M.",-0.389
105,House,NY,21,Democrat,"McNULTY, Michael Robert",-0.369
105,House,NY,27,Republican,"PAXON, L. William",0.472
105,House,NY,25,Republican,"WALSH, James T.",0.208
105,House,NY,13,Republican,"MOLINARI, Susan",0.256
105,House,NY,16,Democrat,"SERRANO, José E.",-0.491
105,House,NY,2,Republican,"LAZIO, Enrico A. (Rick)",0.216
105,House,NY,3,Republican,"KING, Peter T.",0.26
105,House,NY,8,Democrat,"NADLER, Jerrold Lewis",-0.509
105,House,NY,12,Democrat,"VELÁZQUEZ, Nydia M.",-0.547
105,House,NY,14,Democrat,"MALONEY, Carolyn Bosher",-0.387
105,House,NY,26,Democrat,"HINCHEY, Maurice Dunlea",-0.575
105,House,NY,30,Republican,"QUINN, John Francis (Jack)",0.198
105,House,NY,1,Republican,"FORBES, Michael Patrick",0.109
105,House,NY,19,Republican,"KELLY, Sue W.",0.231
105,House,NY,4,Democrat,"McCARTHY, Carolyn",-0.294
105,House,NY,13,Republican,"FOSSELLA, Vito John",0.426
105,House,NY,6,Democrat,"MEEKS, Gregory W.",-0.412
105,House,NY,24,Republican,"McHUGH, John Michael",0.225
105,House,NC,8,Democrat,"HEFNER, Willie Gathrel (Bill)",-0.264
105,House,NC,6,Republican,"COBLE, Howard",0.52
105,House,NC,10,Republican,"BALLENGER, Cass",0.464
105,House,NC,4,Democrat,"PRICE, David Eugene",-0.342
105,House,NC,11,Republican,"TAYLOR, Charles Hart",0.488
105,House,NC,1,Democrat,"CLAYTON, Eva M.",-0.459
105,House,NC,12,Democrat,"WATT, Melvin L.",-0.526
105,House,NC,3,Republican,"JONES, Walter Beaman, Jr.",0.243
105,House,NC,5,Republican,"BURR, Richard M.",0.453
105,House,NC,9,Republican,"MYRICK, Sue",0.56
105,House,NC,2,Democrat,"ETHERIDGE, Bobby R.",-0.288
105,House,NC,7,Democrat,"McINTYRE, Mike",-0.148
105,House,ND,1,Democrat,"POMEROY, Earl Ralph, III",-0.266
105,House,OH,11,Democrat,"STOKES, Louis",-0.578
105,House,OH,16,Republican,"REGULA, Ralph Straus",0.221
105,House,OH,3,Democrat,"HALL, Tony Patrick",-0.28
105,House,OH,4,Republican,"OXLEY, Michael Garver",0.382
105,House,OH,9,Democrat,"KAPTUR, Marcia Carolyn (Marcy)",-0.35
105,House,OH,12,Republican,"KASICH, John Richard",0.314
105,House,OH,17,Democrat,"TRAFICANT, James A., Jr.",-0.082
105,House,OH,14,Democrat,"SAWYER, Thomas Charles",-0.377
105,House,OH,5,Republican,"GILLMOR, Paul Eugene",0.254
105,House,OH,7,Republican,"HOBSON, David Lee",0.315
105,House,OH,8,Republican,"BOEHNER, John Andrew",0.513
105,House,OH,2,Republican,"PORTMAN, Robert Jones (Rob)",0.374
105,House,OH,13,Democrat,"BROWN, Sherrod",-0.438
105,House,OH,15,Republican,"PRYCE, Deborah D.",0.32
105,House,OH,1,Republican,"CHABOT, Steve",0.585
105,House,OH,18,Republican,"NEY, Robert William",0.269
105,House,OH,19,Republican,"LaTOURETTE, Steven C.",0.211
105,House,OH,6,Democrat,"STRICKLAND, Ted",-0.384
105,House,OH,10,Democrat,"KUCINICH, Dennis",-0.582
105,House,OK,5,Republican,"ISTOOK, Ernest James, Jr.",0.492
105,House,OK,6,Republican,"LUCAS, Frank D.",0.363
105,House,OK,1,Republican,"LARGENT, Steve",0.617
105,House,OK,2,Republican,"COBURN, Thomas Allen",0.782
105,House,OK,4,Republican,"WATTS, Julius Caesar, Jr. (J. C.)",0.406
105,House,OK,3,Republican,"WATKINS, Wesley Wade",0.368
105,House,OR,2,Republican,"SMITH, Robert Freeman",0.396
105,House,OR,4,Democrat,"DeFAZIO, Peter Anthony",-0.429
105,House,OR,1,Democrat,"FURSE, Elizabeth",-0.457
105,House,OR,3,Democrat,"BLUMENAUER, Earl",-0.428
105,House,OR,5,Democrat,"HOOLEY, Darlene",-0.315
105,House,PA,10,Republican,"McDADE, Joseph Michael",0.093
105,House,PA,9,Republican,"SHUSTER, E. G. (Bud)",0.416
105,House,PA,12,Democrat,"MURTHA, John Patrick, Jr.",-0.265
105,House,PA,19,Republican,"GOODLING, William Franklin",0.336
105,House,PA,14,Democrat,"COYNE, William Joseph",-0.494
105,House,PA,1,Democrat,"FOGLIETTA, Thomas Michael",-0.506
105,House,PA,3,Democrat,"BORSKI, Robert Anthony, Jr.",-0.416
105,House,PA,17,Republican,"GEKAS, George William",0.426
105,House,PA,11,Democrat,"KANJORSKI, Paul E.",-0.303
105,House,PA,7,Republican,"WELDON, Wayne Curtis (Curt)",0.232
105,House,PA,4,Democrat,"KLINK, Ronald",-0.31
105,House,PA,6,Democrat,"HOLDEN, Thomas Timothy (Tim)",-0.233
105,House,PA,8,Republican,"GREENWOOD, James Charles",0.225
105,House,PA,15,Democrat,"McHALE, Paul F., Jr.",-0.242
105,House,PA,2,Democrat,"FATTAH, Chaka",-0.472
105,House,PA,13,Republican,"FOX, Jon D.",0.199
105,House,PA,18,Democrat,"DOYLE, Michael F.",-0.33
105,House,PA,20,Democrat,"MASCARA, Frank R.",-0.271
105,House,PA,21,Republican,"ENGLISH, Philip Sheridan",0.251
105,House,PA,5,Republican,"PETERSON, John",0.34
105,House,PA,16,Republican,"PITTS, Joseph R.",0.538
105,House,PA,1,Democrat,"BRADY, Robert A.",-0.484
105,House,RI,1,Democrat,"KENNEDY, Patrick Joseph",-0.409
105,House,RI,2,Democrat,"WEYGAND, Robert A.",-0.33
105,House,SC,2,Republican,"SPENCE, Floyd Davidson",0.32
105,House,SC,5,Democrat,"SPRATT, John McKee, Jr.",-0.256
105,House,SC,1,Republican,"SANFORD, Mark",0.697
105,House,SC,3,Republican,"GRAHAM, Lindsey O.",0.408
105,House,SC,4,Republican,"INGLIS, Robert Durden",0.518
105,House,SC,6,Democrat,"CLYBURN, James Enos",-0.464
105,House,SD,1,Republican,"THUNE, John",0.41
105,House,TN,6,Democrat,"GORDON, Barton Jennings",-0.204
105,House,TN,5,Democrat,"CLEMENT, Robert Nelson",-0.216
105,House,TN,2,Republican,"DUNCAN, John J., Jr.",0.602
105,House,TN,8,Democrat,"TANNER, John S.",-0.182
105,House,TN,3,Republican,"WAMP, Zachary Paul",0.428
105,House,TN,4,Republican,"HILLEARY, Van",0.543
105,House,TN,7,Republican,"BRYANT, Ed",0.442
105,House,TN,1,Republican,"JENKINS, William Lewis",0.396
105,House,TN,9,Democrat,"FORD, Harold, Jr.",-0.359
105,House,TX,20,Democrat,"GONZÁLEZ, Henry B.",-0.538
105,House,TX,7,Republican,"ARCHER, William Reynolds, Jr.",0.496
105,House,TX,14,Republican,"PAUL, Ronald Ernest",0.863
105,House,TX,24,Democrat,"FROST, Jonas Martin",-0.316
105,House,TX,17,Democrat,"STENHOLM, Charles Walter",0.019
105,House,TX,4,Democrat,"HALL, Ralph Moody",0.096
105,House,TX,27,Democrat,"ORTIZ, Solomon P.",-0.272
105,House,TX,6,Republican,"BARTON, Joe Linus",0.528
105,House,TX,19,Republican,"COMBEST, Larry Ed",0.458
105,House,TX,22,Republican,"DeLAY, Thomas Dale",0.593
105,House,TX,26,Republican,"ARMEY, Richard Keith",0.635
105,House,TX,21,Republican,"SMITH, Lamar Seeligson",0.425
105,House,TX,3,Republican,"JOHNSON, Sam",0.61
105,House,TX,11,Democrat,"EDWARDS, Thomas Chester (Chet)",-0.226
105,House,TX,10,Democrat,"DOGGETT, Lloyd Alton, II",-0.402
105,House,TX,13,Republican,"THORNBERRY, William McClellan (Mac)",0.527
105,House,TX,18,Democrat,"JACKSON LEE, Sheila",-0.459
105,House,TX,25,Democrat,"BENTSEN, Kenneth E., Jr.",-0.292
105,House,TX,1,Democrat,"SANDLIN, Max A.",-0.25
105,House,TX,2,Democrat,"TURNER, Jim",-0.185
105,House,TX,5,Republican,"SESSIONS, Pete",0.586
105,House,TX,8,Republican,"BRADY, Kevin Patrick",0.518
105,House,TX,9,Democrat,"LAMPSON, Nicholas V.",-0.179
105,House,TX,12,Republican,"GRANGER, Kay",0.392
105,House,TX,15,Democrat,"HINOJOSA, Rubén",-0.34
105,House,TX,16,Democrat,"REYES, Silvestre",-0.321
105,House,TX,28,Democrat,"RODRIGUEZ, Ciro D.",-0.349
105,House,TX,23,Republican,"BONILLA, Henry",0.4
105,House,TX,28,Democrat,"TEJEDA, Frank",-0.277
105,House,TX,29,Democrat,"GREEN, Raymond Eugene (Gene)",-0.324
105,House,TX,30,Democrat,"JOHNSON, Eddie Bernice",-0.486
105,House,UT,1,Republican,"HANSEN, James Vear",0.496
105,House,UT,2,Republican,"COOK, Merrill",0.364
105,House,UT,3,Republican,"CANNON, Christopher B.",0.596
105,House,VA,7,Republican,"BLILEY, Thomas Jerome, Jr.",0.382
105,House,VA,10,Republican,"WOLF, Frank Rudolph",0.284
105,House,VA,1,Republican,"BATEMAN, Herbert Harvell",0.242
105,House,VA,9,Democrat,"BOUCHER, Frederick C.",-0.265
105,House,VA,4,Democrat,"SISISKY, Norman",-0.122
105,House,VA,2,Democrat,"PICKETT, Owen Bradford",-0.149
105,House,VA,8,Democrat,"MORAN, James P.",-0.302
105,House,VA,11,Republican,"DAVIS, Thomas M., III",0.282
105,House,VA,5,Democrat,"GOODE, Virgil H., Jr.",0.118
105,House,VA,3,Democrat,"SCOTT, Robert C.",-0.451
105,House,VA,6,Republican,"GOODLATTE, Robert William",0.496
105,House,WA,6,Democrat,"DICKS, Norman DeValois",-0.312
105,House,WA,7,Democrat,"McDERMOTT, James A.",-0.666
105,House,WA,1,Republican,"WHITE, Richard Alan (Rick)",0.374
105,House,WA,2,Republican,"METCALF, Jack",0.384
105,House,WA,3,Republican,"SMITH, Linda",0.349
105,House,WA,4,Republican,"HASTINGS, Richard Norman (Doc)",0.416
105,House,WA,5,Republican,"NETHERCUTT, George R., Jr.",0.357
105,House,WA,9,Democrat,"SMITH, Adam",-0.283
105,House,WA,8,Republican,"DUNN, Jennifer Blackburn",0.384
105,House,WV,3,Democrat,"RAHALL, Nick Joe, II",-0.306
105,House,WV,2,Democrat,"WISE, Robert Ellsworth, Jr.",-0.32
105,House,WV,1,Democrat,"MOLLOHAN, Alan Bowlby",-0.292
105,House,WI,7,Democrat,"OBEY, David Ross",-0.45
105,House,WI,9,Republican,"SENSENBRENNER, Frank James, Jr.",0.647
105,House,WI,6,Republican,"PETRI, Thomas Evert",0.379
105,House,WI,4,Democrat,"KLECZKA, Gerald Daniel",-0.322
105,House,WI,2,Republican,"KLUG, Scott L.",0.258
105,House,WI,1,Republican,"NEUMANN, Mark W.",0.667
105,House,WI,3,Democrat,"KIND, Ron",-0.263
105,House,WI,8,Democrat,"JOHNSON, Jay W.",-0.321
105,House,WI,5,Democrat,"BARRETT, Thomas M.",-0.38
